thisRow.t,notes,response,correct,correct_response,response_time,difficulty,category,phase,stimulus_ID,stim presentation time,delay presentation time,AB presentation time,debugging_time,feedback presentation time,ITI presentation time,ITI response time,participant,session,date,
,,6,1,"['5', '6', '7', '8']",0.6036755829991307,5,2,test,11,384.8886215409875,385.4908997909952,386.4950635409914,1.611082625007839,387.1618317909888,388.1636262079992,0.15777191599772777,,,2023-12-14_10h58.35.284,
,,9,0,"['5', '6', '7', '8']",0.1619717489957111,5,2,test,19,388.4467085409997,389.04884254100034,390.05318949998764,1.6103234589973,390.3177281659882,391.31948262499645,0.5017827910050983,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.0006128329987404868,4,2,test,4,391.93503662500007,392.5371558749903,393.5412929999875,1.610215334003442,393.63572279099026,394.6374647079938,0.17433399899164215,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.007641958000021987,4,2,test,3,394.94203587499214,395.54413495799236,396.5482307499915,1.6102020830003312,396.662381874994,397.66413395799464,0.16256020800210536,,,2023-12-14_10h58.35.284,
,,9,0,"['5', '6', '7', '8']",0.3503618329996243,4,2,test,16,397.9491616250016,398.55138433299726,399.5554814999923,1.6104090000008,400.04824266598735,401.04998608298774,0.16351449899957515,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.09256191599706654,4,2,test,12,401.3540665409964,401.95622816598916,402.96036662498955,1.6101868749974528,403.1617533749959,404.16353783299564,0.025290999008575454,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.09885641599248629,4,2,test,5,404.2934947499889,404.89587574999314,405.9001584159996,1.609952250000788,406.09521666599903,407.0969550000009,0.154496040995582,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.0037272500048857182,5,2,test,5,407.33869270799914,407.94115583298844,408.945392499998,1.6112173330038786,409.04543441599526,410.04723174999526,0.10770208200847264,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.22163204099342693,5,1,test,6,410.2442081659974,410.8463802079932,411.85047937498894,1.6101902500085998,412.2248720829957,413.22664304099453,0.03591000000596978,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.07624637499975506,5,1,test,4,413.3698302499979,413.9718472079985,414.9759607499873,1.609794125004555,415.14781420800136,416.14956325000094,0.032908665991271846,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.11980149999726564,5,1,test,5,416.2738984579919,416.8759811659984,417.88046254099754,1.610043874999974,418.09095308299584,419.0927040409879,0.07222495799942408,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.061886331997811794,5,2,test,1,419.2737622909917,419.8762618749897,420.88037162499677,1.6109919590089703,421.0277904999966,422.0295130829909,0.12248699899646454,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.18250537500716746,5,2,test,7,422.2445239160006,422.8466373330011,423.8507340829965,1.6104370419925544,424.1292845829885,425.1310185409966,0.16869791600038297,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.17960158300411422,5,2,test,10,425.40854958299315,426.0106259579916,427.01476483298757,1.6103918330045417,427.28746745799435,428.2892385409941,0.018546082006650977,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.05415766600344796,5,1,test,13,428.4127756659873,429.0149153749953,430.01932341599604,1.609971375000896,430.1716497909947,431.17335845799244,0.014861500007100403,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.055753124004695565,5,1,test,14,431.27233029098716,431.87441091598885,432.8785084580013,1.6101486249972368,433.04819566599326,434.04993174999254,0.482388249001815,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.1127684569946723,5,1,test,16,434.62607791599294,435.22840508299123,436.232532790993,1.6110750829975586,436.4359478749975,437.43768704099057,0.005383540992625058,,,2023-12-14_10h58.35.284,
,,9,0,"['5', '6', '7', '8']",0.15991462400415912,5,2,test,1,437.58412708299875,438.18638049998845,439.19044766599836,1.6099047500028973,439.44700154098973,440.44883579100133,0.11732979099906515,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.1445329989946913,4,1,test,1,440.67474433299503,441.27679079098743,442.280995832989,1.61039020800672,442.52308866599924,443.52487229098915,0.08810320800694171,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.004771958003402688,4,2,test,15,443.71718654099095,444.3194258329895,445.3236403329938,1.6099350410077022,445.4462704579928,446.44801633300085,0.4743877489963779,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.015230707998853177,4,2,test,13,447.0046576659952,447.6069007079932,448.6112097909936,1.6105623329931404,448.7279532909888,449.7297388329898,0.06653987399477046,,,2023-12-14_10h58.35.284,
,,9,0,"['5', '6', '7', '8']",0.07347858299908694,4,2,test,2,449.92867795799975,450.53084879099333,451.535064124997,1.610405166997225,451.70315762500104,452.70488287499757,0.1661953330039978,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.1092156660015462,4,2,test,10,452.97509191599966,453.57720274999156,454.5814121250005,1.6105866249999963,454.7792528329883,455.78104175000044,0.006168749008793384,,,2023-12-14_10h58.35.284,
,,9,0,"['5', '6', '7', '8']",0.08381029100564774,5,2,test,5,455.88446179099265,456.4866530409927,457.49074783299875,1.6100147919933079,457.67706670799816,458.6788317079918,0.06852670799707994,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.15995629099779762,5,1,test,11,458.8664429579949,459.4685929999978,460.4729127499886,1.6101599579997128,460.73169087499264,461.73359395799343,0.4085064159880858,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.048483374004717916,5,1,test,16,462.2330148329929,462.8351661659981,463.83915645799425,1.610360042002867,463.97742708299484,464.9794072079967,0.1549965829908615,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.0084300830058055,5,2,test,16,465.22507804099587,465.82710424999823,466.831258124992,1.6104193329956615,466.9447442909877,467.9465740000014,0.06087683200894389,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.15651141600392293,5,1,test,15,468.1260034159932,468.72810354099784,469.7323882079945,1.6103850419895025,470.00094462498964,471.00274287498905,0.14750433299923316,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.016996499005472288,5,1,test,15,471.239603790993,471.84174437499314,472.84576820798975,1.610723792007775,472.9533829159918,473.95512170800066,0.10646199999609962,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.17463779100216925,5,2,test,4,474.16255366599944,474.7649801249936,475.769194374996,1.6101847090030788,476.03536779098795,477.03712358299526,0.05534766599885188,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.007490082993172109,5,2,test,15,477.220404415988,477.82241058300133,478.8265463329881,1.6095705409970833,478.9474177079974,479.94917945799534,0.10163129100692458,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.08282199999666773,5,1,test,11,480.1505047499959,480.7526997909881,481.757017625001,1.610860708009568,481.94552100000146,482.9472717079916,0.11046370799886063,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.06990487399161793,5,1,test,16,483.1701075829915,483.77211766599794,484.7760469579953,1.6099568749923492,484.94003891600005,485.94181645799836,0.1038808320008684,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.01363462398876436,5,1,test,4,486.1540802499949,486.75605566598824,487.7603177909914,1.6101408329996048,487.87053354099044,488.87231587499264,0.07645341599709354,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.16501174900622573,5,2,test,11,489.07184537500143,489.6739054579957,490.67839716598974,1.6101417500030948,490.94022895798844,491.941960540993,0.32546654099132866,,,2023-12-14_10h58.35.284,
,,9,0,"['5', '6', '7', '8']",0.03621479100547731,5,2,test,1,492.37567087500065,492.97771141599515,493.9818343329971,1.6106201250076992,494.1234161659959,495.125210290993,0.032237082996289246,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.052378458000021055,4,1,test,2,495.26742124999873,495.8693775829888,496.87368354099453,1.610328374998062,497.0249383749906,498.0267071249982,0.4543459160049679,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.032831916003488004,4,1,test,4,498.59073262498714,499.1931919579947,500.19759962499666,1.6113473750010598,500.3256020830013,501.3273364159977,0.15977850000490434,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.08354437399248127,4,2,test,14,501.5994853750017,502.20162999999593,503.20567458299047,1.6103229999862378,503.39130879098957,504.39310170798854,0.44886116599082015,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.08668745800969191,4,2,test,14,504.94410620800045,505.5463509580004,506.55051224998897,1.6141363750066375,506.7536769579892,507.75544341599743,0.040368000001762994,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.11789758299710229,4,2,test,14,507.9201199999952,508.52211762499064,509.5263168329984,1.6097535419976339,509.7446931250015,510.74643962499977,0.37827749899588525,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.17757645800884347,5,1,test,13,511.2317189999885,511.83382633299334,512.8378725829971,1.610358375008218,513.1144218749978,514.1161842909933,0.083747750002658,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.06790712398651522,5,1,test,15,514.3250454999943,514.9272784579953,515.931392457991,1.609787209003116,516.0990508749965,517.1007739999914,0.007463832997018471,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.07614204099809285,5,1,test,2,517.2321038329974,517.834230583001,518.8383027909877,1.6097179159987718,519.0240904999955,520.0258776249975,0.07196250000561122,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.013675540991243906,5,2,test,16,520.2303132909874,520.8325560410012,521.8366877499939,1.6101230420026695,521.9476650829893,522.949403999999,0.1570385829982115,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.7423489990032976,5,2,test,5,523.2210167500016,523.8231125829916,524.8271914579964,1.6105501249985537,525.6836734999961,526.6854809999932,0.03452024899888784,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.1696377080079401,5,2,test,16,526.8395769999916,527.4417023329879,528.4458360409917,1.6101239999989048,528.7164995829953,529.718280999994,0.04695958299271297,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.08961383199493866,5,1,test,12,529.8415447079897,530.4437204159913,531.4479592079879,1.6103047079959651,531.6427091249934,532.6444715409889,0.1186674570053583,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.07361070800106972,5,2,test,7,532.8758244579949,533.477974333,534.4821492499905,1.6104180840047775,534.6567267499922,535.6584603329975,0.29860783299955074,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.038121375007904135,5,1,test,5,536.0543706249882,536.6564412500011,537.6606538329943,1.6109935419954127,537.806388500001,538.8081155409891,0.004855332008446567,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.11245770700043067,5,2,test,18,538.9229399579926,539.5250405830011,540.5295768329961,1.6098155419895193,540.7303376249911,541.7321358749905,0.051127915998222306,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.1289783739921404,5,1,test,4,541.9306218749989,542.5327184999915,543.5368372079975,1.6099051669880282,543.7739382909931,544.775709124995,0.4947018740058411,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.10994724999181926,4,2,test,2,545.3614478329982,545.9636002079933,546.9678018330014,1.6108210840029642,547.1687627079955,548.1705554579967,0.09972087400092278,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.15351962400018238,4,1,test,5,548.3947561249952,548.9969816660014,550.0015117079893,1.6106078750017332,550.2697609579918,551.2715207079891,0.5007517080084654,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.04245416600315366,4,1,test,14,551.8559170410008,552.4583862500003,553.4623603329965,1.6102629579982022,553.60210525,554.6039048329985,0.11069933298858814,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.1494789989956189,4,1,test,8,554.8279031659913,555.4301307499991,556.4343131659989,1.6101807079976425,556.6939578329911,557.6957730409922,0.2907354570052121,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.059816123990458436,4,2,test,14,558.1078419159894,558.7098627909872,559.7140207499906,1.609874999994645,559.8808138749882,560.8825804160006,0.2952227909991052,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.11301641599857248,5,2,test,9,561.2846607079991,561.8866305409902,562.8908524579892,1.6098318329895847,563.1059971249924,564.1078092499956,0.06597104099637363,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.11774883199541364,5,1,test,13,564.2859664579883,564.8880313749978,565.8921759579971,1.609945999996853,566.1069911249942,567.1087399159878,0.21298683200438973,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.02318312400893774,5,1,test,17,567.4314601660008,568.033628374993,569.0377839579887,1.6105139160063118,569.1471241249965,570.1488923750003,0.08784424899204168,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.032285749999573454,5,1,test,6,570.3812529999996,570.9834225829982,571.987698500001,1.6103936250001425,572.1326000830013,573.1343478749914,0.17840258299838752,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.15546629100572318,5,1,test,6,573.4512217909942,574.0534451249987,575.0576840409922,1.6105276669986779,575.3278356660012,576.3296228749969,0.24900758199510165,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.1396737079921877,4,2,test,2,576.6723042910016,577.2743686249887,578.278557957994,1.6101418329926673,578.5109837909986,579.5127275409905,0.4282204159972025,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.1171308329940075,4,2,test,3,580.0401389159961,580.6427202499908,581.6470560000016,1.6117573749943404,581.8612750829925,582.8630822499981,0.023547583012259565,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.2530682079959661,4,1,test,9,582.9929963749892,583.595141999991,584.5991710410017,1.6097176659968682,584.9594830829883,585.9613957909896,0.4043183739995584,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.09721824900771026,4,1,test,14,586.454944290992,587.0569732079894,588.0610811249935,1.6107195410004351,588.2754956249992,589.277199499993,0.1755761660024291,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.03453454100235831,4,1,test,12,589.5722423749976,590.174723374992,591.1787132909958,1.6102895840012934,591.3036094579875,592.3053479579976,0.15281595799024217,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.01634133300103713,5,1,test,17,592.5615510409989,593.1636477499997,594.1679242499958,1.6103177920012968,594.2996802909911,595.3014560829906,0.04892666600062512,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.07447554101236165,5,2,test,5,595.480510333,596.0826165409962,597.0868403749919,1.6102384999976493,597.2660382499889,598.2677599999879,0.40750258199113887,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.1579897910123691,5,2,test,3,598.758134165997,599.3602768329874,600.3646644580003,1.6110232079954585,600.6521157079987,601.6539196249942,0.15922354100621305,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.13272966600197833,5,2,test,9,601.9306731249962,602.5327045829908,603.5368467910012,1.6101721250015544,603.7807345409965,604.7825649159931,0.2893629580066772,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.16923583298921585,5,2,test,18,605.1861734159902,605.7883390829957,606.7923615829932,1.6107651250058552,607.0705235829955,608.0722648329975,0.01961124899389688,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.560395915992558,5,2,test,8,608.2131977079989,608.8152139579906,609.8193055409938,1.6097130840062164,610.4727854579978,611.4745744999964,0.12034416600363329,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.268227916007163,5,1,test,16,611.7260948329931,612.328346957991,613.3323349579878,1.6105001249961788,613.7230713329918,614.7248142909957,0.1714434989989968,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.14032720700197387,5,2,test,11,614.989206082988,615.5912680409965,616.5953259579983,1.6096197909937473,616.8607347910001,617.8624847499887,0.35861862399906386,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.05874408199451864,5,2,test,11,618.3554778749967,618.9576176249975,619.9621172499901,1.6103320840047672,620.1272597909992,621.1289812909963,0.20039824899868108,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.09205012400343549,5,1,test,9,621.4364044999966,622.0384491250006,623.0425912499923,1.6097972499992466,623.2309400829981,624.2327382499934,0.03786049901100341,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.07306920699193142,5,2,test,2,624.4054662909912,625.0075424159877,626.0116571249964,1.6098402499919757,626.1927916249988,627.1945825000003,0.18063304098905064,,,2023-12-14_10h58.35.284,
,,6,0,['9'],0.11856079100107308,5,1,test,3,627.5102148750011,628.1126843329985,629.1171787499916,1.6112534160056384,629.3352169999998,630.3370263749966,0.3094021240103757,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.09258383300038986,4,1,test,6,630.7799949999899,631.3821314160014,632.3861761250009,1.6101882080110954,632.5926379159937,633.5943795829953,0.1373294579971116,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.05114791600499302,4,1,test,11,633.8594330829947,634.4615044579987,635.4656702909997,1.6097300419933163,635.6217405409989,636.6234682079958,0.023887374001787975,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.08732012499240227,4,1,test,3,636.7803028749913,637.3823978329892,638.3865204579924,1.6093437910021748,638.5889127499977,639.5906476659875,0.02219091598817613,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.016976123995846137,4,1,test,9,639.72111941599,640.323449915988,641.3279282500007,1.610926458000904,641.4748051249917,642.4765873329889,0.3722077080019517,,,2023-12-14_10h58.35.284,
,,6,1,"['5', '6', '7', '8']",0.1486937910085544,4,2,test,5,642.9652468329878,643.5672443749936,644.5713714159938,1.6102360829972895,644.834830790991,645.8368036249885,0.06103037399589084,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.015277582002454437,5,1,test,4,646.0232917909889,646.6255318329931,647.6297376250004,1.6105907919991296,647.7529924159899,648.7547452079889,0.02917999900819268,,,2023-12-14_10h58.35.284,
,,9,0,"['5', '6', '7', '8']",0.053418458002852276,5,2,test,4,648.9193611249939,649.5215612079919,650.5259059999953,1.609805125001003,650.6851200829988,651.6869349999906,0.08687904100224841,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.014507373998640105,5,1,test,5,651.890314874996,652.4924282499996,653.4966007499897,1.6102206659998046,653.6196135409991,654.621337915989,0.3016350410034647,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.06065712399140466,5,1,test,9,655.0161133329966,655.61832137499,656.6224541659903,1.6100872920069378,656.791102749994,657.7928609160008,0.39495079100015573,,,2023-12-14_10h58.35.284,
,,9,1,['9'],0.11556287499843165,5,1,test,15,658.3195258749911,658.9215031249914,659.9259737909888,1.610610165997059,660.1649187500007,661.1666243749933,0.17141445800371002,,,2023-12-14_10h58.35.284,
